,opened_emails,age_in_days,webinar_enrollments,course_enrollments,is_referrer_bing,is_referrer_facebook,is_ndop,is_catalog_all,is_robotics,is_referrer_cbsi,is_business,is_referrer_infomoney,is_referrer_catracalivre,is_jobs,is_catalog_nanodegrees,is_checkout,is_mobile,is_tech_requirements,is_contact,is_referrer_anhanguera,is_success,is_us,is_legal,is_referrer_instagram,is_fcop_ud,is_payment,is_referrer_linkedin,is_signin,is_referrer_tecmundo,is_hire_talent,is_home,is_ai,is_fcop_st,is_drive,is_50back,is_fcop_cs,is_event,is_android,is_referrer_google,is_referrer_android,is_referrer_computerworld,is_referrer_live,is_nanodegree_home,count_visits,is_referrer_github,is_paying_student
75,9,168,0,6,0,10,15,17,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,15,0,0,6,0,0,27,0,0,0,0,0,2,0,4,0,0,0,8,102,0,0
76,9,168,0,6,0,10,15,17,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,15,0,0,6,0,0,27,0,0,0,0,0,2,0,4,0,0,0,8,102,0,0
77,76,169,1,4,0,5,44,3,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,2,0,4,0,9,0,0,0,29,119,0,0
78,29,409,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,1,0,0,2,0,0,0,10,34,0,0
79,20,255,0,1,0,0,11,10,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,42,0,0,39,0,0,0,0,1,4,0,2,0,0,0,113,252,0,0
80,44,389,0,10,0,0,18,17,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,28,0,0,4,0,0,13,0,0,0,0,1,1,0,0,0,0,0,14,119,0,0
81,34,163,1,3,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,5,0,0,0,2,23,0,0
82,137,275,0,5,0,0,10,12,2,0,0,0,0,0,1,0,35,0,1,0,0,0,0,0,10,0,0,9,0,0,21,1,0,1,0,5,0,0,5,0,0,0,5,83,0,0
83,12,159,0,3,0,0,12,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,9,5,0,0,0,0,0,0,7,0,0,0,6,93,0,0
84,7,328,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,11,0,1,0,0,2,0,0,8,0,0,0,9,46,0,0
85,288,187,2,17,0,10,68,26,0,0,1,0,0,2,12,9,0,0,1,0,0,0,0,0,23,0,0,15,0,0,74,0,1,0,0,1,15,1,9,5,0,7,28,294,0,0
86,72,346,1,6,0,2,21,1,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,6,0,0,16,0,0,19,3,0,0,1,0,7,0,19,0,0,2,21,105,0,0
87,29,348,0,1,0,3,9,5,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,9,0,0,0,0,0,0,0,6,0,0,0,10,50,0,0
88,50,154,0,0,0,0,16,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,2,44,0,0
89,93,387,0,10,0,0,83,39,1,0,4,0,0,1,7,1,0,0,10,0,2,0,0,0,32,0,0,12,0,1,102,0,1,5,0,8,43,0,34,6,0,0,30,399,0,0
90,6,151,1,4,0,0,4,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,49,1,0,0,0,6,0,0,4,0,0,0,7,119,0,0
91,14,151,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0
92,117,151,1,5,0,0,6,6,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,41,0,0,0,0,0,0,0,4,0,0,0,4,79,1,0
93,153,243,0,5,0,0,28,12,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,5,0,0,59,0,1,0,0,3,0,0,7,0,0,0,25,156,0,0
94,7,404,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,9,3,0,0,0,2,0,0,4,0,0,1,4,31,1,0
95,128,380,1,5,0,3,97,19,2,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,22,0,0,23,0,5,124,1,1,0,0,6,18,2,19,6,0,0,35,408,1,0
96,54,338,0,1,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,6,0,0,0,0,1,0,1,7,1,0,0,5,32,0,0
97,103,183,0,6,0,1,40,14,0,0,0,0,0,2,10,29,0,0,0,0,0,0,0,0,9,0,0,9,0,2,26,0,0,0,3,0,3,0,35,28,0,0,16,189,0,0
98,19,147,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,0,9,2,0,0,0,29,0,0
99,7,300,0,5,0,0,8,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,1,0,0,0,0,0,0,8,2,0,0,9,47,0,0
100,6,147,0,0,0,8,11,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
101,146,253,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,15,0,4,0,0,0,3,35,0,0
102,67,179,0,4,0,13,12,6,0,0,0,0,4,0,9,9,0,0,0,0,0,0,0,0,11,0,0,7,0,0,17,0,0,0,2,1,0,1,17,8,0,0,5,83,0,0
103,9,146,0,1,0,2,17,4,1,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,1,0,0,6,0,0,27,1,0,0,0,0,1,0,13,0,0,0,9,99,0,1
104,58,217,3,1,0,0,17,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,5,0,0,0,0,0,14,0,3,0,0,0,2,63,0,0
105,9,144,0,2,0,0,13,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,5,0,0,0,1,0,0,4,0,0,0,2,48,0,0
106,3,148,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0
107,96,314,1,16,0,0,102,11,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,24,2,1,8,0,0,9,1,1,3,1,7,0,0,33,0,0,0,17,198,0,0
108,84,398,0,9,0,5,52,18,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,18,0,0,15,0,1,19,1,0,0,0,1,8,1,14,4,0,0,30,191,0,0
109,0,143,0,4,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,1,0,0,0,0,0,0,2,0,0,0,2,31,6,0
110,3,162,0,9,0,0,69,9,0,0,0,0,0,0,1,24,0,0,5,0,0,0,0,0,8,0,0,6,0,0,12,0,0,0,2,0,0,0,8,0,0,0,9,157,0,0
111,23,334,0,3,0,0,38,12,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,11,0,0,10,0,1,20,0,0,1,1,0,0,0,8,2,0,0,20,133,0,0
112,165,149,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,6,2,0,0,0,0,2,0,2,0,0,0,7,30,0,0
113,25,405,0,8,0,0,17,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,14,0,0,0,0,1,0,0,7,1,0,0,8,69,0,0
114,10,310,0,1,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,1,0,0,0,6,9,0,0,10,46,0,0
115,2,139,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0
116,27,175,0,8,0,0,17,9,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,19,0,0,5,0,0,33,0,0,0,0,0,10,0,11,0,0,0,12,120,0,0
117,42,139,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,21,0,0
118,40,325,0,2,0,0,12,2,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,0,0,9,0,0,18,0,0,0,0,0,3,0,4,0,0,0,10,70,0,0
119,15,141,2,3,0,0,8,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,6,0,0,26,1,0,0,0,0,1,0,2,0,1,0,8,64,0,0
120,617,141,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1,9,0,0
121,16,346,0,3,0,0,3,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,2,0,0,2,0,0,0,4,31,0,0
122,20,138,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,12,4,0,0,2,26,0,0
123,13,388,0,71,0,1,76,113,1,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,448,0,0,14,0,0,276,2,6,0,0,40,0,0,17,2,0,0,25,1090,0,0
124,14,262,0,4,0,1,21,15,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,24,0,0,9,0,0,62,0,0,0,0,1,0,0,1,0,0,0,14,167,1,0
125,10,393,0,2,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,0,0,0,0,7,0,0,0,3,24,0,0
126,38,371,1,18,0,0,14,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,0,0,6,0,0,16,4,0,0,0,0,3,0,0,3,0,0,9,71,0,0
127,38,367,0,1,0,0,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,19,0,0,0,0,0,0,0,7,0,0,0,26,92,0,0
128,43,338,0,6,0,0,3,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,0,4,2,0,7,0,0,0,0,0,1,0,5,12,0,0,6,69,0,0
129,14,331,0,14,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0,0,3,23,0,0
130,114,332,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,1,0,1,0,4,0,0,0,8,32,0,0
131,64,388,0,2,0,0,3,8,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,12,0,0,0,0,1,0,0,5,1,0,0,10,62,0,0
132,28,334,0,5,0,0,7,9,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,14,0,0,11,0,0,58,0,0,0,0,1,0,0,20,0,0,3,14,119,0,0
133,41,306,0,13,0,0,16,2,0,0,0,0,0,0,5,2,31,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,0,1,0,0,0,4,0,0,0,6,48,0,0
134,134,303,0,1,0,1,21,8,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,4,0,0,6,0,0,35,0,0,0,0,0,14,4,13,12,0,0,15,126,0,0
135,75,297,0,1,0,0,38,69,0,0,0,0,0,0,17,1,0,0,2,0,0,0,0,0,34,0,0,5,0,1,28,0,4,0,0,8,0,0,0,0,0,0,18,232,0,0
136,16,289,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0
137,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0
138,5,277,0,4,0,0,6,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,19,0,0,0,0,1,0,0,6,0,0,0,7,69,3,0
139,44,263,0,8,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,14,0,0,29,0,0,0,0,1,2,0,7,0,0,0,12,84,0,0
140,159,213,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,5,0,7,1,0,0,3,18,0,0
141,43,365,0,8,0,0,8,8,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,10,0,0,11,0,0,29,0,0,0,1,0,12,0,13,0,0,0,11,98,0,0
142,10,297,0,13,0,0,1,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0
143,75,308,0,2,0,0,20,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,6,0,0,0,0,2,6,0,2,0,0,16,9,63,0,0
144,92,406,2,6,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,7,0,0,2,0,0,0,0,0,11,0,9,9,0,0,5,51,0,0
145,9,360,0,9,0,0,20,16,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,7,0,0,7,0,0,37,1,0,0,1,0,0,0,6,2,0,0,24,127,0,0
146,3,237,0,1,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,3,0,0,0,4,25,0,0
147,183,277,0,2,0,0,20,11,0,0,0,0,0,0,12,5,0,0,2,0,0,0,0,0,13,0,0,7,0,0,29,0,0,0,1,1,23,0,16,3,0,0,17,159,0,0
148,34,226,0,9,0,0,24,26,3,0,0,0,0,2,1,5,0,0,2,0,0,0,0,0,11,0,0,9,0,1,58,2,1,0,1,0,1,0,6,4,0,0,24,196,0,0
149,53,300,0,6,0,0,12,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,9,0,0,24,0,0,0,0,0,8,0,4,0,0,0,12,80,0,0
150,85,372,0,8,0,0,26,11,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,19,0,0,9,0,0,45,0,1,0,0,1,9,0,7,0,1,0,20,176,0,0
151,23,197,0,1,0,0,4,7,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,8,1,0,0,3,37,0,0
152,102,310,0,22,0,0,24,25,5,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,20,0,0,14,0,0,35,1,0,1,0,6,0,0,9,0,0,0,32,179,0,0
153,34,208,1,4,0,0,43,10,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,7,0,0,34,16,0,4,1,0,0,0,11,0,0,0,28,170,0,0
154,111,393,0,5,0,0,46,22,0,0,0,0,0,2,10,4,0,0,0,0,2,0,0,0,44,0,0,29,0,1,206,0,0,0,1,2,10,0,27,7,0,4,53,445,1,0
155,4,387,0,4,0,0,8,5,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,10,0,0,5,0,0,6,1,0,0,0,0,1,0,16,10,0,0,3,48,0,0
156,41,286,1,6,0,0,28,5,0,0,0,0,2,1,6,4,0,0,1,0,0,0,0,0,9,0,0,15,0,0,59,0,0,0,1,4,0,0,13,3,0,0,19,166,0,0
157,20,182,0,2,0,0,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,11,1,0,0,0,0,0,0,11,1,0,0,6,45,0,0
158,101,178,0,14,0,1,28,11,2,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,0,2,0,0,15,1,0,0,1,0,0,1,1,2,0,0,15,98,0,0
159,129,395,1,26,0,1,20,3,0,1,0,0,1,0,11,1,0,0,0,0,0,0,0,0,66,0,0,5,0,0,16,0,4,0,0,13,7,1,19,1,1,0,7,158,0,0
160,41,406,1,24,0,2,20,11,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,14,1,0,74,0,0,0,1,2,8,0,7,0,0,0,24,187,0,0
161,46,241,0,16,0,0,10,6,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,0,0,5,0,0,21,1,0,1,0,0,0,0,17,0,0,0,4,61,0,0
162,144,187,0,1,0,0,12,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,10,0,0,5,0,0,15,0,0,0,0,0,7,2,8,15,0,0,7,72,0,0
163,17,398,0,2,0,3,8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,11,0,0,0,0,0,2,0,2,0,0,0,6,46,0,0
164,92,255,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0
165,21,170,1,0,0,0,2,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,8,0,4,0,0,0,2,27,0,0
166,21,170,1,0,0,0,2,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,8,0,4,0,0,0,2,27,0,0
167,100,319,1,15,0,1,71,9,0,0,0,0,0,0,24,5,0,0,1,0,0,0,0,0,34,0,0,11,0,0,16,0,0,0,3,0,8,1,30,0,0,0,44,231,3,0
168,16,163,0,0,0,0,11,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,1,0,0,4,0,0,0,2,0,0,0,0,33,0,0
169,48,198,0,1,0,0,7,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,32,0,0,1,0,0,2,0,0,0,0,0,0,0,2,3,0,0,1,57,0,0
170,0,268,0,0,0,3,5,8,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,43,0,0,2,0,0,2,0,0,0,0,1,1,0,4,7,0,0,2,71,0,0
171,6,158,0,1,0,0,16,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,7,0,0,6,0,0,21,0,0,0,0,1,1,0,11,0,0,1,9,85,0,0
172,102,157,0,8,0,0,7,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,5,0,0,18,1,0,0,0,0,0,0,2,0,0,0,9,54,0,0
173,93,216,2,1,0,1,29,5,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,13,1,2,134,0,1,0,1,0,11,1,48,5,0,0,27,239,0,0
174,151,406,0,8,0,0,17,31,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,39,0,2,18,0,0,49,0,0,1,0,0,5,0,11,3,0,0,21,211,0,0
175,3,354,0,3,0,4,36,10,0,0,0,0,0,2,8,1,4,0,0,0,0,0,0,0,12,6,0,16,0,0,52,2,2,0,0,2,6,1,7,2,0,0,15,172,0,0
176,0,150,0,4,0,0,14,15,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,12,0,0,7,0,0,15,0,0,0,0,1,0,5,23,15,0,0,10,103,0,0
177,10,150,0,2,0,1,7,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,1,0,0,2,3,0,0,0,0,6,0,34,1,0
178,53,377,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,8,0,0,0,0,1,0,0,2,4,0,0,6,29,0,0
179,109,377,3,6,0,20,1583,67,4,0,1,1,0,2,72,306,0,0,5,0,0,6,1,0,86,6,0,12,2,3,268,8,0,9,2,4,964,62,125,101,0,0,601,4130,1,0
180,29,395,3,17,0,4,459,70,2,0,0,0,0,1,169,183,0,0,10,0,0,7,11,0,30,19,0,66,0,0,286,59,4,29,37,4,122,1,66,58,0,0,169,1896,0,1
181,29,378,3,17,0,4,459,70,2,0,0,0,0,1,169,183,0,0,10,0,0,7,11,0,30,19,0,66,0,0,286,59,4,29,37,4,122,1,66,58,0,0,169,1896,0,1
182,8,143,0,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,18,0,0
183,35,288,2,2,0,0,15,4,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,4,0,0,4,0,0,55,0,0,0,0,0,2,1,5,1,0,0,10,111,0,0
184,6,142,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0
185,116,393,6,5,0,0,22,7,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,9,0,0,13,1,0,20,1,0,0,2,2,4,0,4,0,0,0,13,108,0,0
186,260,239,2,10,2,0,46,18,0,0,1,0,0,3,10,7,0,0,5,0,1,0,0,0,35,2,0,145,0,1,354,0,0,0,0,4,3,4,35,18,0,7,169,927,2,0
187,7,142,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0
188,405,178,2,1,0,0,15,6,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,4,0,0,7,0,0,9,0,0,0,0,0,16,0,2,0,0,1,11,78,0,0
189,43,280,0,12,0,0,41,15,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,17,4,0,19,0,0,186,0,2,0,0,1,3,0,9,2,0,0,29,345,0,0
190,70,344,2,6,0,4,12,4,1,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,7,0,0,0,0,8,10,0,3,2,0,11,6,75,0,0
191,29,138,0,1,0,0,11,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,0,0,1,0,0,0,2,0,0,0,3,34,0,0
192,35,157,0,2,0,0,24,14,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,30,0,0,4,0,0,11,2,0,0,0,3,4,0,11,0,0,0,9,109,2,0
193,14,137,1,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,4,35,0,0
194,203,330,0,3,0,0,22,7,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,12,0,0,4,0,0,44,0,0,0,1,3,4,3,8,16,0,0,11,119,0,0
195,34,283,0,10,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,27,0,0,0,0,0,5,0,10,0,0,0,7,72,0,0
196,59,137,0,4,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,29,0,0,0,0,2,3,0,3,0,0,0,5,81,0,0
197,172,392,0,12,0,0,8,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,16,0,0,7,0,0,23,0,2,0,0,4,2,0,25,0,0,0,7,86,0,0
198,162,391,2,5,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,11,0,0,0,0,1,0,0,1,3,0,0,5,32,0,0
199,35,385,0,16,0,2,3,14,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,17,0,0,0,0,2,0,0,13,0,0,0,4,68,0,0
200,186,401,2,7,0,0,18,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,0,0,0,0,0,2,0,15,1,0,0,12,80,0,0
201,5,136,0,5,0,0,2,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,27,0,0,0,0,0,0,2,3,4,0,0,5,69,0,0
202,1,136,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,0,0,4,0,0,0,2,17,0,0
203,43,156,0,3,0,0,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,21,0,0,0,0,0,0,0,16,2,0,0,9,59,0,0
204,37,135,0,0,0,5,12,10,0,0,0,0,0,0,10,6,0,0,1,0,0,6,0,0,0,0,0,3,0,0,15,0,0,0,0,0,6,0,9,0,0,0,9,82,0,1
205,69,249,1,3,0,0,9,7,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,29,0,0,9,0,0,19,0,0,0,0,0,10,0,24,0,0,0,12,112,1,0
206,62,132,1,0,0,2,13,5,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19,0,0,0,0,0,0,0,2,0,0,1,8,56,0,0
207,49,132,3,0,0,1,5,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,17,0,1
208,51,336,0,2,0,7,20,19,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,11,0,0,11,0,0,14,0,0,0,0,0,0,0,0,3,0,0,15,107,0,0
209,106,150,0,1,0,0,52,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,69,0,1,192,1,0,2,0,0,2,3,187,9,0,4,135,544,1,0
210,3,363,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,18,0,0
211,10,132,1,0,0,0,5,4,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,1,0,4,0,0,0,6,45,0,1
212,27,132,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,16,0,0
213,24,132,1,7,0,1,47,30,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,43,0,0,3,0,0,76,1,0,0,0,0,1,0,29,3,0,0,14,225,0,0
214,49,132,0,2,0,5,9,13,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,4,0,0,2,0,0,11,0,0,0,0,0,3,0,1,0,0,0,3,58,0,0
215,66,132,2,0,0,2,12,2,0,0,0,2,0,0,0,12,37,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,5,0,0,0,0,37,0,0
216,107,131,2,0,0,3,11,3,0,0,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,16,0,1,0,0,0,0,0,3,0,0,0,3,46,0,1
217,46,133,0,0,0,3,9,2,0,0,0,3,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,21,0,0
218,19,131,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
219,125,131,6,0,0,2,9,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,1,3,28,0,1
